,date,time,stock,style,volumns,price,total_b,sell_date,sell_time
1831,2019-01-08,14:40:00,华兰生物(002007.XSHE),买,3100股,31.49,97619,2019-02-20,09:33:00
1832,2019-01-08,14:40:00,万华化学(600309.XSHG),买,3400股,28.83,98022,2019-01-24,10:09:00
1833,2019-01-09,09:42:00,璞泰来(603659.XSHG),卖,-2100股,46.29,(97209),,
1834,2019-01-09,14:40:00,迎驾贡酒(603198.XSHG),买,7000股,14.14,98980,2019-03-08,14:44:00
1835,2019-01-09,14:40:00,中际旭创(300308.XSHE),买,2400股,40.38,96912,2019-01-18,10:15:00
1836,2019-01-09,14:40:00,重庆钢铁(601005.XSHG),买,49500股,2.02,99990,2019-03-08,13:53:00
1837,2019-01-09,14:40:00,科伦药业(002422.XSHE),买,4900股,20.38,99862,2019-02-20,09:33:00
1838,2019-01-09,14:40:00,深振业A(000006.XSHE),买,18600股,5.37,99882,2019-01-29,10:24:00
1839,2019-01-10,10:30:00,北方导航(600435.XSHG),卖,-13500股,8.01,(108135),,
1840,2019-01-10,13:25:00,张江高科(600895.XSHG),卖,-6800股,15.44,(104992),,
1841,2019-01-10,14:40:00,伟明环保(603568.XSHG),买,4300股,22.88,98384,2019-01-22,09:36:00
1842,2019-01-10,14:40:00,威孚高科(000581.XSHE),买,5700股,17.50,99750,2019-03-26,09:58:00
1843,2019-01-10,14:40:00,芒果超媒(300413.XSHE),买,2600股,38.10,99060,2019-01-17,13:22:00
1844,2019-01-10,14:40:00,同仁堂(600085.XSHG),买,3700股,26.79,99123,2019-02-22,10:43:00
1845,2019-01-10,14:40:00,中国国航(601111.XSHG),买,12900股,7.76,100104,2019-03-01,09:40:00
1846,2019-01-11,14:40:00,顺网科技(300113.XSHE),买,7500股,13.26,99450,2019-01-28,13:36:00
1847,2019-01-11,14:40:00,华友钴业(603799.XSHG),买,3300股,29.51,97383,2019-01-29,09:31:00
1848,2019-01-11,14:40:00,华谊兄弟(300027.XSHE),买,21500股,4.66,100190,2019-01-28,13:42:00
1849,2019-01-11,14:40:00,天士力(600535.XSHG),买,5500股,17.99,98945,2019-02-20,13:46:00
1850,2019-01-11,14:40:00,洋河股份(002304.XSHE),买,1000股,93.60,93600,2019-01-30,13:56:00
1851,2019-01-14,09:52:00,士兰微(600460.XSHG),卖,-11700股,8.76,(102492),,
1852,2019-01-14,10:59:00,景旺电子(603228.XSHG),卖,-2000股,47.42,(94840),,
1853,2019-01-14,14:40:00,东山精密(002384.XSHE),买,9400股,10.59,99546,2019-01-16,11:23:00
1854,2019-01-14,14:40:00,沃森生物(300142.XSHE),买,5300股,18.69,99057,2019-01-29,10:13:00
1855,2019-01-14,14:40:00,阳光电源(300274.XSHE),买,10600股,9.38,99428,2019-01-18,09:53:00
1856,2019-01-14,14:40:00,西藏珠峰(600338.XSHG),买,5100股,19.49,99399,2019-01-29,09:34:00
1857,2019-01-15,09:33:00,德赛电池(000049.XSHE),卖,-3300股,28.78,(94974),,
1858,2019-01-15,14:40:00,联化科技(002250.XSHE),买,10900股,9.13,99517,2019-02-26,14:52:00
1859,2019-01-15,14:40:00,三安光电(600703.XSHG),买,8600股,11.61,99846,2019-01-16,09:32:00
1860,2019-01-15,14:40:00,三一重工(600031.XSHG),买,11800股,8.44,99592,2019-02-27,14:23:00
1861,2019-01-15,14:40:00,康美药业(600518.XSHG),买,13600股,7.32,99552,2019-01-23,09:57:00
1862,2019-01-16,09:32:00,三安光电(600703.XSHG),卖,-8600股,10.84,(93224),,
1863,2019-01-16,11:23:00,东山精密(002384.XSHE),卖,-9400股,10.03,(94282),,
1864,2019-01-16,14:40:00,德邦股份(603056.XSHG),买,6100股,16.20,98820,2019-01-23,10:09:00
1865,2019-01-16,14:40:00,翰宇药业(300199.XSHE),买,10800股,9.25,99900,2019-01-28,11:13:00
1866,2019-01-16,14:40:00,紫金矿业(601899.XSHG),买,33300股,3.00,99900,2019-03-01,09:39:00
1867,2019-01-16,14:40:00,青岛啤酒(600600.XSHG),买,2700股,36.12,97524,2019-02-22,09:41:00
1868,2019-01-17,10:16:00,长信科技(300088.XSHE),卖,-22400股,4.30,(96320),,
1869,2019-01-17,13:22:00,芒果超媒(300413.XSHE),卖,-2600股,36.20,(94120),,
1870,2019-01-17,14:40:00,华电国际(600027.XSHG),买,21800股,4.58,99844,2019-01-23,09:56:00
1871,2019-01-17,14:40:00,苏泊尔(002032.XSHE),买,1900股,50.56,96064,2019-02-20,10:03:00
1872,2019-01-17,14:40:00,天齐锂业(002466.XSHE),买,3400股,29.06,98804,2019-01-29,10:03:00
1873,2019-01-18,09:53:00,阳光电源(300274.XSHE),卖,-10600股,9.36,(99216),,
1874,2019-01-18,10:15:00,中际旭创(300308.XSHE),卖,-2400股,39.32,(94368),,
1875,2019-01-18,14:40:00,首旅酒店(600258.XSHG),买,6600股,15.02,99132,2019-01-24,10:11:00
1876,2019-01-18,14:40:00,水井坊(600779.XSHG),买,3100股,31.42,97402,2019-01-29,09:30:00
1877,2019-01-18,14:40:00,生物股份(600201.XSHG),买,6600股,15.15,99990,2019-01-24,10:14:00
1878,2019-01-18,14:40:00,天坛生物(600161.XSHG),买,5200股,19.15,99580,2019-04-12,14:06:00
1879,2019-01-18,14:40:00,华策影视(300133.XSHE),买,12900股,7.74,99846,2019-01-29,09:34:00
1880,2019-01-21,14:40:00,环旭电子(601231.XSHG),买,11100股,8.96,99456,2019-02-20,11:29:00
1881,2019-01-21,14:40:00,东方时尚(603377.XSHG),买,6800股,14.69,99892,2019-01-24,09:54:00
1882,2019-01-21,14:40:00,盐湖股份(000792.XSHE),买,15100股,6.59,99509,2019-01-24,09:30:00
1883,2019-01-22,09:36:00,伟明环保(603568.XSHG),卖,-4300股,21.60,(92880),,
1884,2019-01-22,10:25:00,南极电商(002127.XSHE),卖,-13300股,8.64,(114912),,
1885,2019-01-22,14:40:00,三聚环保(300072.XSHE),买,11900股,8.38,99722,2019-01-23,13:43:00
1886,2019-01-22,14:40:00,太平鸟(603877.XSHG),买,5700股,17.49,99693,2019-01-29,10:09:00
1887,2019-01-22,14:40:00,华能国际(600011.XSHG),买,14500股,6.90,100050,2019-01-25,14:34:00
1888,2019-01-23,09:56:00,华电国际(600027.XSHG),卖,-21800股,4.44,(96792),,
1889,2019-01-23,09:57:00,康美药业(600518.XSHG),卖,-13600股,6.94,(94384),,
1890,2019-01-23,10:09:00,德邦股份(603056.XSHG),卖,-6100股,15.34,(93574),,
1891,2019-01-23,13:16:00,思源电气(002028.XSHE),卖,-9500股,10.42,(98990),,
1892,2019-01-23,13:17:00,江苏有线(600959.XSHG),卖,-24200股,4.17,(100914),,
1893,2019-01-23,13:43:00,三聚环保(300072.XSHE),卖,-11900股,7.94,(94486),,
1894,2019-01-23,14:40:00,隆平高科(000998.XSHE),买,7300股,13.70,100010,2019-01-25,14:13:00
1895,2019-01-23,14:40:00,特锐德(300001.XSHE),买,5600股,17.78,99568,2019-01-25,14:13:00
1896,2019-01-23,14:40:00,三聚环保(300072.XSHE),买,12300股,8.11,99753,2019-01-29,09:35:00
1897,2019-01-23,14:40:00,金科股份(000656.XSHE),买,17100股,5.85,100035,2019-01-24,13:00:00
1898,2019-01-23,14:40:00,高德红外(002414.XSHE),买,4500股,21.95,98775,2019-01-29,10:06:00
1899,2019-01-24,09:30:00,盐湖股份(000792.XSHE),卖,-15100股,6.18,(93318),,
1900,2019-01-24,09:54:00,东方时尚(603377.XSHG),卖,-6800股,14.87,(101116),,
1901,2019-01-24,10:09:00,万华化学(600309.XSHG),卖,-3400股,31.43,(106862),,
1902,2019-01-24,10:11:00,首旅酒店(600258.XSHG),卖,-6600股,14.98,(98868),,
1903,2019-01-24,10:14:00,生物股份(600201.XSHG),卖,-6600股,14.45,(95370),,
1904,2019-01-24,13:00:00,金科股份(000656.XSHE),卖,-17100股,5.56,(95076),,
1905,2019-01-24,14:40:00,上实发展(600748.XSHG),买,0股,--,0,,
1906,2019-01-24,14:40:00,三安光电(600703.XSHG),买,9700股,10.31,100007,2019-01-28,13:38:00
1907,2019-01-24,14:40:00,比亚迪(002594.XSHE),买,2000股,48.71,97420,2019-01-31,13:45:00
1908,2019-01-25,14:13:00,隆平高科(000998.XSHE),卖,-7300股,13.09,(95557),,
1909,2019-01-25,14:13:00,特锐德(300001.XSHE),卖,-5600股,16.85,(94360),,
1910,2019-01-25,14:22:00,粤泰股份(600393.XSHG),卖,-44400股,2.23,(99012),,
1911,2019-01-25,14:34:00,华能国际(600011.XSHG),卖,-14500股,6.62,(95990),,
1912,2019-01-25,14:40:00,隆平高科(000998.XSHE),买,7600股,13.17,100092,2019-01-30,11:01:00
1913,2019-01-25,14:40:00,万里扬(002434.XSHE),买,16600股,6.03,100098,2019-01-29,10:12:00
1914,2019-01-25,14:40:00,广田集团(002482.XSHE),买,18900股,5.28,99792,2019-01-29,10:06:00
1915,2019-01-25,14:40:00,德赛电池(000049.XSHE),买,3500股,28.40,99400,2019-01-29,10:06:00
1916,2019-01-25,14:46:00,供销大集(000564.XSHE),卖,-37400股,2.73,(102102),,
1917,2019-01-28,11:13:00,翰宇药业(300199.XSHE),卖,-10800股,8.96,(96768),,
1918,2019-01-28,13:36:00,顺网科技(300113.XSHE),卖,-7500股,12.57,(94275),,
1919,2019-01-28,13:38:00,三安光电(600703.XSHG),卖,-9700股,9.76,(94672),,
1920,2019-01-28,13:42:00,华谊兄弟(300027.XSHE),卖,-21500股,4.60,(98900),,
1921,2019-01-28,13:44:00,华丽家族(600503.XSHG),卖,-30800股,3.18,(97944),,
1922,2019-01-28,13:48:00,中航光电(002179.XSHE),卖,-2900股,35.39,(102631),,
1923,2019-01-28,14:40:00,洪都航空(600316.XSHG),买,9500股,10.46,99370,2019-01-29,10:09:00
1924,2019-01-28,14:40:00,中环股份(002129.XSHE),买,13500股,7.41,100035,2019-02-26,09:51:00
1925,2019-01-28,14:40:00,完美世界(002624.XSHE),买,3800股,26.04,98952,2019-01-30,09:43:00
1926,2019-01-28,14:40:00,海普瑞(002399.XSHE),买,4800股,20.53,98544,2019-03-13,13:23:00
1927,2019-01-28,14:40:00,蓝光发展(600466.XSHG),买,18200股,5.50,100100,2019-02-21,14:47:00
1928,2019-01-29,09:30:00,水井坊(600779.XSHG),卖,-3100股,29.97,(92907),,
1929,2019-01-29,09:31:00,华友钴业(603799.XSHG),卖,-3300股,28.54,(94182),,
1930,2019-01-29,09:34:00,西藏珠峰(600338.XSHG),卖,-5100股,18.54,(94554),,
1931,2019-01-29,09:34:00,华策影视(300133.XSHE),卖,-12900股,7.10,(91590),,
1932,2019-01-29,09:35:00,三聚环保(300072.XSHE),卖,-12300股,8.13,(99999),,
1933,2019-01-29,10:03:00,天齐锂业(002466.XSHE),卖,-3400股,28.38,(96492),,
1934,2019-01-29,10:04:00,国元证券(000728.XSHE),卖,-12700股,7.50,(95250),,
1935,2019-01-29,10:06:00,天津港(600717.XSHG),卖,-14000股,7.30,(102200),,
1936,2019-01-29,10:06:00,赣锋锂业(002460.XSHE),卖,-4300股,21.38,(91934),,
1937,2019-01-29,10:06:00,高德红外(002414.XSHE),卖,-4500股,20.57,(92565),,
1938,2019-01-29,10:06:00,广田集团(002482.XSHE),卖,-18900股,5.00,(94500),,
1939,2019-01-29,10:06:00,德赛电池(000049.XSHE),卖,-3500股,26.78,(93730),,
1940,2019-01-29,10:07:00,宁波华翔(002048.XSHE),卖,-9900股,10.37,(102663),,
1941,2019-01-29,10:09:00,太平鸟(603877.XSHG),卖,-5700股,16.59,(94563),,
1942,2019-01-29,10:09:00,洪都航空(600316.XSHG),卖,-9500股,9.91,(94145),,
